raw_message_id,message_type,parse_status,resolved_trader_id,source_chat_id,telegram_message_id,reply_to_message_id,message_ts,raw_text,warning_text,symbol,direction,entry_main,average_entry,stop_loss_price,take_profit_prices,entry_plan_type,entry_structure,has_averaging_plan,intents,actions,target_refs,reported_results,validation_warnings
1709,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,579,,2025-11-24T20:04:11+00:00,"[trader#A]

#SEIUSDT.P 🐂 Лонг (вход с текущих)

🎯 Вход (2-фазный):
— Вход с текущих: 0.14
— Усреднение: 0.13

🛡 Стоп (4H-формула):
— SL: 0.13

🎯 Тейки (среднесрок, 3 цели):
— TP1: 0.18 (+27.05%, 2.9R)
— TP2: 0.21 (+50.24%, 5.3R)
— TP3: 0.22 (+54.96%, 5.8R)

Вход не более 1–2% от депозита.",llm_unavailable,SEIUSDT,LONG,0.14,0.13,0.13,"[0.18, 0.21, 0.22]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1710,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,578,527,2025-11-24T19:45:10+00:00,"[trader#A]

У кого  нет битка, ниже свежий сигнал

Кто держит сделку с выходных, можно обновить тейки

#BTCUSDT 🐂 Лонг (вход с текущих)

🎯 Вход (2-фазный):
— Вход с текущих: 88574.00
— Усреднение: 85869.00

🛡 Стоп (4H-формула):
— SL: 84078.82

🎯 Тейки (среднесрок, 3 цели):
— TP1: 103387.64 (+16.72%, 3.3R)
— TP2: 115528.05 (+30.43%, 6.0R)
— TP3: 116319.45 (+31.32%, 6.2R)

Вход не более 1–2% от депозита.",llm_unavailable,BTCUSDT,LONG,88574.0,85869.0,84078.82,"[103387.64, 115528.05, 116319.45]",,,,"[""NS_CREATE_SIGNAL""]",[],[527],[],"[""llm_unavailable""]"
1713,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,575,,2025-11-24T19:35:53+00:00,"[trader#A]


#LINKUSDT 🐂 Лонг (вход с текущих)

🎯 Вход (2-фазный):
— Вход с текущих: 13.13
— Усреднение: 12.51

🛡 Стоп (4H-формула):
— SL: 11.89

🎯 Тейки (среднесрок, 3 цели):
— TP1: 16.85 (+28.37%, 3.0R)
— TP2: 20.04 (+52.69%, 5.6R)
— TP3: 20.62 (+57.10%, 6.1R)

Вход не более 1–2% от депозита.",llm_unavailable,LINKUSDT,LONG,13.13,12.51,11.89,"[16.85, 20.04, 20.62]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1718,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,570,,2025-11-24T18:51:44+00:00,"[trader#A]

#ATOMUSDT 🐂 Лонг (вход с текущих)

— Вход с текущих: 2.503
— Усреднение: 2.441

— SL: 2.387 🛡

— TP1: 2.689 🎯 (от A: +7.4%, от B: +10.2%)
— TP2: 2.934 🎯 (от A: +17.2%, от B: +20.2%)
— TP3: 3.147 🎯 (от A: +25.7%, от B: +28.9%)

— Цель: 3.781 💫 (от A: +51.1%)

Вход не более 1–2% от депозита.

Важно! По этим сигналам стоп поставить в безубыток:
1. https://t.me/c/3171748254/520
2. https://t.me/c/3171748254/519
3. https://t.me/c/3171748254/518
4. https://t.me/c/3171748254/521",llm_unavailable,ATOMUSDT,LONG,2.503,2.441,2.387,"[2.689, 2.934, 3.147]",,,,"[""NS_CREATE_SIGNAL""]",[],"[520, 519, 518, 521]",[],"[""llm_unavailable""]"
1719,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,569,,2025-11-24T18:27:59+00:00,"[trader#A]

#XRPUSDT 🐂 Лонг (вход с текущих)

— Вход с текущих: 2.1943
— Усреднение: 2.0947

— SL: 1.8643 🛡

— TP1: 2.4583 🎯 (от A: +12.0%, от B: +17.4%)
— TP2: 2.6893 🎯 (от A: +22.6%, от B: +28.4%)
— TP3: 2.9203 🎯 (от A: +33.1%, от B: +39.4%)

— Цель по споту: 3.1447 💫 (от A: +43.3%)

— Вход не более 1-2% от депозита",llm_unavailable,XRPUSDT,LONG,2.1943,2.0947,1.8643,"[2.4583, 2.6893, 2.9203]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1730,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,550,444,2025-11-23T14:21:47+00:00,"[trader#A]


этот сигнал закрылся в бу
модель выдала новый 

#FARTCOINUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 0.2272
— Усреднение: 0.2463

Стоп:
— SL: 0.2643 🛡

Тейки (среднесрок):
— TP1: 0.1943 🎯 (+14.5% от входа)
— TP2: 0.1711 🎯 (+24.7% от входа)
— TP3: 0.1437 🎯 (+36.8% от входа)",llm_unavailable,FARTCOINUSDT,SHORT,0.2272,0.2463,0.2643,"[0.1943, 0.1711, 0.1437]",,,,"[""NS_CREATE_SIGNAL""]",[],[444],[],"[""llm_unavailable""]"
1731,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,549,,2025-11-23T13:56:38+00:00,"[trader#A]

#ARBUSDT 🐻 Шорт (вход с текущих)

— Вход с текущих: 0.2027
— Усреднение: нет

— SL: 0.2122 🛡 (-4.7% от входа)

— TP1: 0.1773 🎯 (+12.5% от входа)
— TP2: 0.1612 🎯 (+20.5% от входа)
— TP3: 0.1364 🎯 (+32.7% от входа)",llm_unavailable,ARBUSDT,SHORT,0.2027,0.2027,0.2122,"[0.1773, 0.1612, 0.1364]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1733,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,543,,2025-11-23T08:55:23+00:00,"[trader#A]

#MYXUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 2.793
— Усреднение: 2.653

Стоп:
— SL: 2.539 🛡

Тейки (среднесрок, 3 цели):
— TP1: 3.033 🎯 (от A: +8.6%, от B: +14.3%)
— TP2: 3.287 🎯 (от A: +17.7%, от B: +23.9%)
— TP3: 3.673 🎯 (от A: +31.5%, от B: +38.4%)

Спот (цель по 1W-ТФ):
— Цель: 4.183 💫 (от A: +49.8%)",llm_unavailable,MYXUSDT,LONG,2.793,2.653,2.539,"[3.033, 3.287, 3.673]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1739,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,536,527,2025-11-23T05:45:46+00:00,"[trader#A]

Давайте стоп поставим на точку входа, точнее немного выше, чтобы отбить комиссию, 1 тейк должны сегодня забрать

p.s. если возьмет стоп, значит чуть ниже перезайдем",llm_unavailable,,,,,,[],,,,"[""U_TP_HIT""]","[""ACT_MARK_TP_HIT""]",[527],[],"[""llm_unavailable""]"
1744,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,527,,2025-11-22T12:54:30+00:00,"[trader#A]

#BTCUSDT 🐂 Лонг (вход с текущих)

🎯 Вход (2-фазный):
— Вход с текущих: 83717.98
— Усреднение: 81526.73

🛡 Стоп (4H-формула):
— SL: 78574.55

🎯 Тейки (среднесрок, 3 цели):
— TP1: 87331.38 (+4.32%, 0.7R)
— TP2: 108528.83 (+29.64%, 4.8R)
— TP3: 111068.55 (+32.67%, 5.3R)",llm_unavailable,BTCUSDT,LONG,83717.98,81526.73,78574.55,"[87331.38, 108528.83, 111068.55]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1747,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,521,,2025-11-21T17:38:43+00:00,"[trader#A]


#1000PEPEUSDT 🐂 Лонг (вход с текущих)

Вход:
— Вход с текущих: 0.004304
— Усреднение: 0.004058

Стоп:
— SL: 0.003784 🛡

Тейки:
— TP1: 0.004895 🎯 (от A: +13.7%, от B: +20.7%)
— TP2: 0.005603 🎯 (от A: +30.2%, от B: +38.3%)
— TP3: 0.006059 🎯 (от A: +40.7%, от B: +49.4%)

Спот (1W цель):
— Цель: 0.009803 💫 (от A: +128.0%)",llm_unavailable,1000PEPEUSDT,LONG,0.004304,0.004058,0.003784,"[0.004895, 0.005603, 0.006059]",,,,"[""NS_CREATE_SIGNAL""]",[],[1000],[],"[""llm_unavailable""]"
1748,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,520,,2025-11-21T17:19:42+00:00,"[trader#A]

#POPCAT 🐂 Лонг (вход с текущих)

Входы:
— Вход с текущих: 0.09538
— Усреднение: 0.09142

Стоп:
— SL: 0.08157 🛡

Тейки:
— TP1: 0.10293 🎯 (от A: +7.9%, от B: +12.6%)
— TP2: 0.11837 🎯 (от A: +24.1%, от B: +29.5%)
— TP3: 0.13714 🎯 (от A: +43.7%, от B: +50.0%)

Спот:
— Цель: 0.17329 💫 (от A: +81.6%)",llm_unavailable,POPCAT,,,,0.08157,"[0.10293, 0.11837, 0.13714]",,,,[],[],[],[],"[""llm_unavailable""]"
1749,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,519,,2025-11-21T17:13:29+00:00,"[trader#A]



#LDO 🐂 Лонг (вход с текущих)

2-фазный вход:
— Вход с текущих: 0.6243
— Усреднение: 0.5978

Стоп:
— SL: 0.5627 🛡

Тейки:
— TP1: 0.6819 🎯 (от A: +9.2%, от B: +14.0%)
— TP2: 0.7207 🎯 (от A: +15.4%, от B: +20.5%)
— TP3: 0.8259 🎯 (от A: +32.3%, от B: +38.2%)

Спот (1W цель):
— Цель: 0.9534 💫 (от A: +52.7%)",llm_unavailable,LDO,,,,0.5627,"[0.6819, 0.7207, 0.8259]",,,,[],[],[],[],"[""llm_unavailable""]"
1750,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,518,,2025-11-21T17:07:15+00:00,"[trader#A]

#ENA 🐂 Лонг (вход с текущих)


Вход (2-фазный):
— Вход с текущих: 0.2436
— Усреднение: 0.2311


Стоп:
— SL: 0.2189 🛡


Тейки (среднесрок, 3 цели):
— TP1: 0.2684 🎯 (от A: +10.2%, от B: +16.1%)
— TP2: 0.3027 🎯 (от A: +24.3%, от B: +31.0%)
— TP3: 0.3479 🎯 (от A: +42.8%, от B: +50.5%)


Спот (цель по 1W-ТФ):
— Цель: 0.6437 💫 (от A: +164.2%)",llm_unavailable,ENA,,,,0.2189,"[0.2684, 0.3027, 0.3479]",,,,[],[],[],[],"[""llm_unavailable""]"
1752,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,516,,2025-11-21T15:41:28+00:00,"[trader#A]


#ENAUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.2368
— Усреднение: 0.2493

Стоп:
— SL: 0.2742 🛡

Тейки (среднесрок, 3 цели):
— TP1: 0.2093 🎯 (от A: +11.6%, от B: +16.0%)
— TP2: 0.1827 🎯 (от A: +22.8%, от B: +26.7%)
— TP3: 0.1475 🎯 (от A: +37.7%, от B: +40.8%)",llm_unavailable,ENAUSDT,SHORT,0.2368,0.2493,0.2742,"[0.2093, 0.1827, 0.1475]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1753,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,514,496,2025-11-21T13:54:06+00:00,"[trader#A]

Увы стоп. Была надежда на отскок. Но учитывая вход на 0.3% от депозита, то убыток хоть и не приятный, но не такой уж и большой, как мог быть",llm_unavailable,,,,,,[],,,,[],[],[496],[],"[""llm_unavailable""]"
1757,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,498,485,2025-11-21T07:37:43+00:00,"[trader#A]

2 тейк. Поздравляю",llm_unavailable,,,,,,[],,,,[],[],[485],[],"[""llm_unavailable""]"
1758,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,497,484,2025-11-21T07:37:07+00:00,"[trader#A]

2 тейк. Поздравляю",llm_unavailable,,,,,,[],,,,[],[],[484],[],"[""llm_unavailable""]"
1759,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,496,,2025-11-21T04:47:54+00:00,"[trader#A]

#GRASSUSDT.P 🐂 Лонг (вход с текущих)


Вход (2-фазный):
— Вход с текущих: 0.5029
— Усреднение: 0.4587


Стоп:
— SL: 0.4039 🛡


Тейки (среднесрок, 3 цели):
— TP1: 0.6283 🎯 (от A: +24.9%, от B: +37.0%)
— TP2: 0.7827 🎯 (от A: +55.6%, от B: +70.6%)
— TP3: 0.9481 🎯 (от A: +88.5%, от B: +106.7%)


Спот (цель по 1W-ТФ):
— Цель: 1.2483 💫 (от A: +148.2%)

используем 0.3% от депозита",llm_unavailable,GRASSUSDT,LONG,0.5029,0.4587,0.4039,"[0.6283, 0.7827, 0.9481]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1762,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,493,485,2025-11-20T17:19:10+00:00,"[trader#A]

1 тейк. поздравляю

хоть немного минуса прикрыли

по шортам стоп на точку входа",llm_unavailable,,,,,,[],,,,"[""U_TP_HIT""]","[""ACT_MARK_TP_HIT""]",[485],[],"[""llm_unavailable""]"
1763,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,492,484,2025-11-20T17:07:54+00:00,"[trader#A]

1 тейк. поздравляю",llm_unavailable,,,,,,[],,,,"[""U_TP_HIT""]","[""ACT_MARK_TP_HIT""]",[484],[],"[""llm_unavailable""]"
1764,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,490,418,2025-11-20T16:00:58+00:00,"[trader#A]

закрываю. не приятный минус",llm_unavailable,,,,,,[],,,,"[""U_CLOSE_FULL""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED""]",[418],[],"[""llm_unavailable""]"
1765,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,489,452,2025-11-20T15:59:25+00:00,"[trader#A]

закрываю по текущим на точке входа",llm_unavailable,,,,,,[],,,,"[""U_CLOSE_FULL""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED""]",[452],[],"[""llm_unavailable""]"
1766,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,488,470,2025-11-20T15:59:03+00:00,"[trader#A]

закрываю по текущим. чуть меньше 1% прибыли",llm_unavailable,,,,,,[],,,,"[""U_CLOSE_FULL""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED""]",[470],[],"[""llm_unavailable""]"
1767,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,487,450,2025-11-20T15:57:07+00:00,"[trader#A]

закрываю в убыток 3%",llm_unavailable,,,,,,[],,,,"[""U_CLOSE_FULL""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED""]",[450],[],"[""llm_unavailable""]"
1768,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,486,439,2025-11-20T15:56:35+00:00,"[trader#A]

закрываю в убыток. -1.5%",llm_unavailable,,,,,,[],,,,"[""U_CLOSE_FULL""]","[""ACT_CLOSE_FULL"", ""ACT_MARK_POSITION_CLOSED""]",[439],[],"[""llm_unavailable""]"
1769,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,485,,2025-11-20T15:53:25+00:00,"[trader#A]

#SKLUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.01522
— Усреднение: 0.0159

Стоп:
— SL: 0.0170 🛡

Тейки (среднесрок, 3 цели):
— TP1: 0.0142 🎯 (от A: +7.2%, от B: +10.7%)
— TP2: 0.0129 🎯 (от A: +15.7%, от B: +18.9%)
— TP3: 0.0106 🎯 (от A: +30.7%, от B: +33.3%)",llm_unavailable,SKLUSDT,SHORT,0.01522,0.0159,0.017,"[0.0142, 0.0129, 0.0106]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1770,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,484,,2025-11-20T15:52:19+00:00,"[trader#A]

#OPUSDT 🐻 Шорт (вход с текущих)


Вход (2-фазный):
— Вход с текущих: 0.3910
— Усреднение: нет


Стоп:
— SL: 0.4217 🛡


Тейки (среднесрок, 3 цели):
— TP1: 0.3629 🎯 (от A: +5.7%, от B: +8.9%)
— TP2: 0.3323 🎯 (от A: +13.6%, от B: +16.6%)
— TP3: 0.2811 🎯 (от A: +26.9%, от B: +29.4%)",llm_unavailable,OPUSDT,SHORT,0.391,0.391,0.4217,"[0.3629, 0.3323, 0.2811]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1771,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,483,478,2025-11-20T13:29:58+00:00,"[trader#A]

1 тейк, стоп на точку входа

поздравляю",llm_unavailable,,,,,,[],,,,"[""U_TP_HIT""]","[""ACT_MARK_TP_HIT""]",[478],[],"[""llm_unavailable""]"
1772,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,478,,2025-11-20T09:26:42+00:00,"[trader#A]

#SIGNUSDT 🐂 Лонг (вход с текущих)


Вход (2-фазный):
— Вход с текущих: 0.0427
— Усреднение: 0.0413


Стоп:
— SL: 0.0392 🛡


Тейки (среднесрок, 3 цели):
— TP1: 0.0448 🎯 (от A: +4.9%, от B: +8.5%)
— TP2: 0.0479 🎯 (от A: +12.2%, от B: +16.0%)
— TP3: 0.0526 🎯 (от A: +23.2%, от B: +27.4%)


Спот (цель по 1W-ТФ):
— Цель: 0.0713 💫 (от A: +67.0%)",llm_unavailable,SIGNUSDT,LONG,0.0427,0.0413,0.0392,"[0.0448, 0.0479, 0.0526]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1773,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,477,444,2025-11-20T08:33:36+00:00,"[trader#A]


убираю 2 и 3 тейк, добавлю тейк спота, чтобы получить красивый pnl и немного заработать

стоп поставить обязательно чуть выше точки входа",llm_unavailable,,,,,,[],,,,[],[],[444],[],"[""llm_unavailable""]"
1778,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,470,,2025-11-20T03:18:04+00:00,"[trader#A]


#SHIBUSDT 🐂 Лонг (вход с текущих)


Вход (2-фазный):
— Вход с текущих: 0,008643
— Усреднение: 0,008407


Стоп:
— SL: 0,007893 🛡


Тейки (среднесрок, 3 цели):
— TP1: 0,009393 🎯 (от A: +8,7%, от B: +11,7%)
— TP2: 0,009768 🎯 (от A: +13,0%, от B: +16,2%)
— TP3: 0,010293 🎯 (от A: +19,1%, от B: +22,4%)


Спот (цель по 1W-ТФ):
— Цель: 0,011230 💫 (от A: ≈ +30,0%)",llm_unavailable,SHIBUSDT,LONG,0.008643,0.008407,0.007893,"[0.009393, 0.009768, 0.010293]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1779,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,469,444,2025-11-20T02:21:36+00:00,"[trader#A]

1 тейк.

Поздравляю",llm_unavailable,,,,,,[],,,,"[""U_TP_HIT""]","[""ACT_MARK_TP_HIT""]",[444],[],"[""llm_unavailable""]"
1790,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,452,,2025-11-18T12:19:33+00:00,"[trader#A]

#DOGEUSDT.P 🐂 Лонг (вход с текущих, SCOUT)

Вход (2-фазный):
— Вход с текущих: 0.1568
— Усреднение: 0.1496

Стоп:
— SL: 0.1419 🛡

Тейки (среднесрок, 3 цели):
— TP1: 0.1652 🎯 (от A: +5.4%, от B: +10.4%)
— TP2: 0.1787 🎯 (от A: +14.0%, от B: +19.5%)
— TP3: 0.1928 🎯 (от A: +23.0%, от B: +28.9%)

Спот (цель по 1W-ТФ):
— Цель: 0.2624 💫 (от A: +67.3%)",llm_unavailable,DOGEUSDT,LONG,0.1568,0.1496,0.1419,"[0.1652, 0.1787, 0.1928]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1792,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,450,,2025-11-18T10:28:22+00:00,"[trader#A]

#ETHUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 3 057,45
— Усреднение: 2 974,32

Стоп:
— SL: 2 792,73 🛡

Тейки (среднесрок, 3 цели):
— TP1: 3 244,83 🎯 (от A: +6,1%, от B: +9,1%)
— TP2: 3 479,27 🎯 (от A: +13,8%, от B: +17,0%)
— TP3: 3 614,29 🎯 (от A: +18,2%, от B: +21,5%)

Спот (цель по 1W-ТФ):
— Цель: 4 489,37 💫 (от A: +46,8%)",llm_unavailable,ETHUSDT,LONG,3057.45,2974.32,2.0,"[3.0, 3.0, 3.0]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1798,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,444,,2025-11-18T09:42:38+00:00,"[trader#A]

#FARTCOINUSDT 🐂 Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.2513
— Усреднение: 0.2391

Стоп:
— SL: 0.2031 🛡

Тейки (среднесрок, 3 цели):
— TP1: 0.2773 🎯 (от A: +10.3%, от B: +16.0%)
— TP2: 0.3397 🎯 (от A: +35.2%, от B: +42.1%)
— TP3: 0.3991 🎯 (от A: +58.8%, от B: +66.9%)

Спот (цель по 1W-ТФ):
— Цель: 0.7467 💫 (от A: +197.1%)",llm_unavailable,FARTCOINUSDT,LONG,0.2513,0.2391,0.2031,"[0.2773, 0.3397, 0.3991]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1799,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,443,200,2025-11-18T09:42:02+00:00,"[trader#A]


2 тейк 
29%  чистыми

поздравляю",llm_unavailable,,,,,,[],,,,[],[],[],[],"[""llm_unavailable""]"
1803,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,439,,2025-11-18T08:37:58+00:00,"[trader#A]

#BTCUSDT Лонг (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 91 206.98 (чуть выше трендовой и PDL, с anti-rounding) 🐂
— Усреднение: 89 513.7 (глубокий ретест трендовой ≈0.8×ATR(4H))

Стоп (4H-формула):
— SL: 86 783.9 (под дневной зоной спроса и 4H swing-low) 🛡

Тейки (среднесрок, 3 цели):
— TP1: 94 263.7 — возврат в нижний диапазон (от A: +3.8% / 0.87R, от B: +5.3% / 1.74R) 🎯
— TP2: 97 468.3 — зона PDH / 4H поставка (от A: +7.4% / 1.66R, от B: +8.9% / 2.91R) 🎯
— TP3: 104 819.1 — недельная поставка / EMA200(4H) (от A: +15.5% / 3.5R, от B: +17.1% / 5.61R)",llm_unavailable,BTCUSDT,LONG,91206.98,89513.7,86.0,"[94.0, 97.0, 104.0]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1808,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,432,391,2025-11-18T03:59:25+00:00,"[trader#A]

Очень не приятный стоп.",llm_unavailable,,,,,,[],,,,[],[],[391],[],"[""llm_unavailable""]"
1810,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,425,417,2025-11-17T19:02:00+00:00,"[trader#A]

Так, тут тейк. 8.8%

Поздравляю. Стоп на точку входа",llm_unavailable,,,,,,[],,,,[],[],[417],[],"[""llm_unavailable""]"
1813,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,418,,2025-11-17T10:25:28+00:00,"[trader#A]

#UNIUSDT Лонг (вход с текущих) 🐂

Вход (2-фазный):
— Вход с текущих: 7.83 (anti-rounding, не 7.80)
— Усреднение: 7.47 (ретест PDH/EMA-кластер 4H, чуть ниже видимого кластера ликвидности)

Стоп (4H-формула):
— SL: 6.68 (за 4H-свинговым лоу, стоп ≈14.7% от A, в лимите для топ-альта) 🛡

Тейки (среднесрок, 3 цели):
— TP1: 8.70 — первая дневная зона/PMH, ≈ +11.1% / 0.8R от A 🎯
— TP2: 10.40 — 1D-поставка перед прошлым сливом, ≈ +32.8% / 2.2R от A 🎯",llm_unavailable,UNIUSDT,LONG,7.83,7.47,6.68,"[8.7, 10.4]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1814,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,417,,2025-11-17T09:59:01+00:00,"[trader#A]

#ENAUSDT Шорт (вход с текущих) 🐻

Вход (2-фазный):

Вход с текущих: 0.2842

Усреднение: 0.2976 

Стоп (4H-формула, среднесрок):

SL: 0.3284  🛡

Тейки (среднесрок, 3 цели):

TP1: 0.2591 ≈ −8.8% / 0.57R
TP2: 0.2223  ≈ −21.8% / 1.40R
TP3: 0.1887  ≈ −33.6% / 2.16R",llm_unavailable,ENAUSDT,SHORT,0.2842,0.2976,0.3284,"[0.2591, 0.2223, 0.1887]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1821,NEW_SIGNAL,PARSED_WITH_WARNINGS,trader_a,3171748254,410,,2025-11-16T19:39:13+00:00,"[trader#A]


#PNUTUSDT 🐻 Шорт (вход с текущих)

Вход (2-фазный):
— Вход с текущих: 0.09573 (лимит чуть выше текущей цены, anti-rounding)
— Усреднение: 0.09993 (ретест сломанной зоны 0.098–0.100, ≈1×ATR(4H) выше A)

Стоп:
— SL: 0.10423 (над сломанным 4H-диапазоном и буфером волатильности)

Тейки (среднесрок, 3 цели):
— TP1: 0.08891 → Δ от A ≈ 7.1%, 0.8R; от B ≈ 11.0%, 2.56R 🎯
— TP2: 0.08317 → Δ от A ≈ 13.1%, 1.48R; от B ≈ 16.8%, 3.90R 🎯
— TP3: 0.07186 → Δ от A ≈ 24.9%, 2.81R; от B ≈ 28.1%, 6.53R 🎯


Пробуем очень аккуратно, входим не более 0.5% от депозита, плечи тоже контролируйте",llm_unavailable,PNUTUSDT,SHORT,0.09573,0.09993,0.10423,"[0.08891, 0.08317, 0.07186]",,,,"[""NS_CREATE_SIGNAL""]",[],[],[],"[""llm_unavailable""]"
1823,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,407,,2025-11-16T18:08:28+00:00,"[trader#A]

https://t.me/c/3171748254/379

https://t.me/c/3171748254/290

Вот по этим шортам стоп должен стоять в безубытке",llm_unavailable,,,,,,[],,,,[],[],"[379, 290]",[],"[""llm_unavailable""]"
1824,UNCLASSIFIED,PARSED_WITH_WARNINGS,trader_a,3171748254,406,,2025-11-16T18:00:37+00:00,"[trader#A]


По всем моим оставшимся шортам нужно перевести стоп в безубыток, обязательно",trader_a_ambiguous_update_without_target; llm_unavailable,,,,,,[],,,,"[""U_MOVE_STOP_TO_BE"", ""U_MOVE_STOP""]","[""ACT_MOVE_STOP_LOSS""]",[],[],"[""trader_a_ambiguous_update_without_target"", ""llm_unavailable""]"
1825,UPDATE,PARSED_WITH_WARNINGS,trader_a,3171748254,405,383,2025-11-16T17:55:51+00:00,"[trader#A]

1 тейк 

Стоп в бу

Поздравляю",llm_unavailable,,,,,,[],,,,"[""U_MOVE_STOP_TO_BE"", ""U_MOVE_STOP"", ""U_TP_HIT""]","[""ACT_MOVE_STOP_LOSS"", ""ACT_MARK_TP_HIT""]",[383],[],"[""llm_unavailable""]"
